Data from eau_FLMN028641__5__11-43-06-820.txt Node

Date: Wed Feb 18 11:43:06 EST 2026
User: royza
Spectrometer: FLMN02864
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 128
>>>>>Begin Spectral Data<<<<<
953.279	20795.07837
959.192	18457.69727
965.105	16750.67696
971.017	16216.35997
976.929	16597.31974
982.842	18268.61423
988.754	20765.94403
994.666	24775.93864
1000.578	29475.71222
1006.49	35023.47386
1012.401	41001.7524
1018.313	46930.07821
1024.224	52735.1121
1030.136	58050.73757
1036.047	62016.69375
1041.958	64979.5199
1047.869	66077.6719
1053.78	65532.27404
1059.691	63707.69096
1065.601	60240.1208
1071.512	56058.71606
1077.422	51844.29416
1083.332	47243.27717
1089.242	42897.64174
1095.152	38977.78675
1101.062	35729.87936
1106.972	33356.29015
1112.882	31890.40762
1118.791	31206.10269
1124.701	31139.54949
1130.61	30733.40461
1136.519	28576.34915
1142.428	25402.82184
1148.337	23135.12319
1154.246	23088.94969
1160.154	24444.48515
1166.063	25991.97831
1171.971	27801.50767
1177.88	29223.14458
1183.788	30308.4881
1189.696	30849.44598
1195.604	31144.66897
1201.512	31642.96536
1207.42	32073.00316
1213.327	32864.81987
1219.235	33474.03761
1225.142	33494.5154
1231.049	32323.85891
1236.957	28729.94454
1242.864	24905.77128
1248.77	23167.6147
1254.677	24374.42825
1260.584	26101.2575
1266.49	27076.07928
1272.397	26997.55615
1278.303	25964.65789
1284.209	24606.80197
1290.115	22763.97944
1296.021	20632.25691
1301.927	18657.04102
1307.833	16519.76628
1313.738	14555.53229
1319.644	12833.49773
1325.549	11119.7472
1331.454	10049.6607
1337.359	9269.07869
1343.264	8536.82428
1349.169	8340.23587
1355.074	8361.11329
1360.978	8197.56899
1366.883	8321.09809
1372.787	8439.40199
1378.692	8364.59284
1384.596	8601.19026
1390.5	8842.97979
1396.404	8968.21143
1402.307	9183.86744
1408.211	9316.02988
1414.115	9465.56859
1420.018	9715.92475
1425.921	9813.27324
1431.824	9757.64639
1437.728	9848.03883
1443.63	9832.39443
1449.533	9828.91787
1455.436	9860.20657
1461.339	9863.68304
1467.241	9780.24508
1473.143	9708.97101
1479.046	9623.78494
1484.948	9549.02553
1490.85	9484.69456
1496.751	9272.5566
1502.653	9154.30332
1508.555	8870.80977
1514.456	8545.5225
1520.358	8098.39368
1526.259	7793.88818
1532.16	7411.0472
1538.061	6810.63723
1543.962	6431.23876
1549.863	6166.70783
1555.763	5909.14542
1561.664	5710.75973
1567.564	5467.13877
1573.465	5576.76661
1579.365	5517.60204
1585.265	5444.51749
1591.165	5686.39707
1597.065	5689.87745
1602.964	5750.78434
1608.864	5825.61376
1614.763	6004.86013
1620.663	6091.87462
1626.562	6076.21194
1632.461	6255.46427
1638.36	6032.70466
1644.259	6243.28196
1650.158	6119.71946
1656.056	6025.74352
1661.955	5863.89896
1667.853	5682.9167
1673.751	5702.05877
1679.649	5423.63643
1685.547	5233.97174
1691.445	5080.85502
1697.343	5011.25874
1703.241	4919.04593
