Data from eau_beaucoup_sucrée_FLMN028641__0__11-44-38-384.txt Node

Date: Wed Feb 18 11:44:38 EST 2026
User: royza
Spectrometer: FLMN02864
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 128
>>>>>Begin Spectral Data<<<<<
953.279	19359.4782
959.192	17618.47531
965.105	16249.12068
971.017	15724.75644
976.929	15981.81538
982.842	17456.70715
988.754	19582.61352
994.666	23126.57266
1000.578	27209.22418
1006.49	31977.43912
1012.401	37072.57174
1018.313	42033.21091
1024.224	46788.08209
1030.136	51116.94805
1036.047	54289.55975
1041.958	56424.69943
1047.869	57082.5764
1053.78	56528.97296
1059.691	54896.6168
1065.601	51943.44634
1071.512	48367.63606
1077.422	44859.26977
1083.332	41042.67024
1089.242	37517.8029
1095.152	34284.60602
1101.062	31695.86677
1106.972	29835.78747
1112.882	28728.23794
1118.791	28354.48528
1124.701	28613.89488
1130.61	28794.79534
1136.519	27615.46548
1142.428	25629.96139
1148.337	24230.88853
1154.246	24470.11505
1160.154	25612.88393
1166.063	26695.39943
1171.971	28008.02553
1177.88	28864.76558
1183.788	29390.38564
1189.696	29422.80978
1195.604	29349.42877
1201.512	29564.45155
1207.42	29784.59218
1213.327	30590.05938
1219.235	31375.04554
1225.142	31566.17301
1231.049	30670.26445
1236.957	27337.24472
1242.864	23740.36945
1248.77	22094.95561
1254.677	23193.26536
1260.584	24883.56364
1266.49	25918.5541
1272.397	25974.90308
1278.303	25180.78527
1284.209	24119.80805
1290.115	22608.30647
1296.021	20791.65085
1301.927	19019.50379
1307.833	17074.5083
1313.738	15187.89152
1319.644	13444.90437
1325.549	11609.24397
1331.454	10341.60585
1337.359	9350.80763
1343.264	8406.34707
1349.169	8054.89466
1355.074	7973.11484
1360.978	7727.7635
1366.883	7760.82598
1372.787	7771.26671
1378.692	7654.67706
1384.596	7858.27163
1390.5	8065.33449
1396.404	8162.77103
1402.307	8355.89395
1408.211	8456.79913
1414.115	8587.27345
1420.018	8804.7129
1425.921	8895.16067
1431.824	8818.62822
1437.728	8896.9
1443.63	8888.2033
1449.533	8896.9
1455.436	8928.2078
1461.339	8942.12221
1467.241	8862.11294
1473.143	8830.80404
1479.046	8726.43737
1484.948	8669.03338
1490.85	8609.88822
1496.751	8413.30604
1502.653	8335.01649
1508.555	8080.99415
1514.456	7799.10851
1520.358	7411.0472
1526.259	7137.82174
1532.16	6835.00224
1538.061	6265.90625
1543.962	5982.23653
1549.863	5742.08332
1555.763	5515.86192
1561.664	5354.03364
1567.564	5148.71275
1573.465	5265.29187
1579.365	5204.39186
1585.265	5136.53306
1591.165	5360.99386
1597.065	5369.69416
1602.964	5383.61468
1608.864	5446.25759
1614.763	5611.56966
1620.663	5688.13726
1626.562	5648.11314
1632.461	5815.17239
1638.36	5606.34919
1644.259	5823.87353
1650.158	5719.46071
1656.056	5609.8295
1661.955	5477.5794
1667.853	5317.49266
1673.751	5355.77369
1679.649	5084.33487
1685.547	4943.40378
1691.445	4797.2595
1697.343	4748.54628
1703.241	4687.65585
